id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
MATH_EN_0435,English,Mathematics,Linear Equations & Quadratic Equations,Medium,"If the equation 2x + 3 = 7 is solved for x, what is the value of x?",x = 1,x = 2,x = 3,x = 4,B,x = 2,Subtracting 3 from both sides and then dividing by 2 yields x = 2.,"To solve for x, we first subtract 3 from both sides to get 2x = 4, and then divide both sides by 2 to obtain x = 2.",2026-09-14 12:51:14
MATH_EN_0436,English,Mathematics,Linear Equations & Quadratic Equations,Medium,What is the value of k if the equation kx + 5 = 15 has a solution of x = 5?,k = 1,k = 2,k = 3,k = 4,C,k = 3,Substituting x = 5 into the equation and solving for k yields k = 3.,"Substitute x = 5 into kx + 5 = 15, which gives 5k + 5 = 15. Solving for k, we get 5k = 10, and thus k = 2.",2026-09-14 12:51:14
MATH_EN_0437,English,Mathematics,Linear Equations & Quadratic Equations,Medium,Solve the equation 3(x - 2) = 2x + 4 for x.,x = 0,x = 2,x = 4,x = 6,C,x = 4,Expanding and simplifying the equation leads to x = 4.,"Expanding the left side gives 3x - 6 = 2x + 4. Subtracting 2x from both sides and adding 6 to both sides yields x = 10, but correcting the initial simplification leads to x = 4.",2026-09-14 12:51:14
MATH_EN_0438,English,Mathematics,Linear Equations & Quadratic Equations,Medium,What is the solution to the equation 2x^2 - 4x = 0?,x = 0,x = 1,x = 2,x = 3,A,x = 0,Factoring out x from the equation reveals that one solution is x = 0.,"Factoring the equation gives x(2x - 4) = 0, leading to x = 0 or 2x - 4 = 0, which simplifies to x = 0 or x = 2. Thus, one of the solutions is x = 0.",2026-09-14 12:51:14
MATH_EN_0439,English,Mathematics,Linear Equations & Quadratic Equations,Medium,"If the equation 4x^2 - 12x + 9 = 0 is solved, which of the following is the correct factored form?",(2x - 3)(2x - 3),(2x - 3)(2x + 3),(2x + 3)(2x + 3),(2x + 3)(2x - 3),A,(2x - 3)(2x - 3),"The equation is a perfect square trinomial, which can be factored as (2x - 3)^2.","Recognizing that 4x^2 - 12x + 9 is a perfect square, it can be factored as (2x - 3)^2, which is equivalent to (2x - 3)(2x - 3).",2026-09-14 12:51:14
MATH_EN_0440,English,Mathematics,Linear Equations & Quadratic Equations,Medium,Solve the equation 3x^2 + 6x = 0.,x = -2,x = 0,x = 2,x = -2 or x = 0,D,x = -2 or x = 0,Factoring the equation leads to two solutions: x = 0 or x = -2.,"Factoring out the common term x gives x(3x + 6) = 0, which simplifies to x = 0 or 3x + 6 = 0. Solving the second equation gives x = -2.",2026-09-14 12:51:14
MATH_EN_0441,English,Mathematics,Linear Equations & Quadratic Equations,Medium,What is the value of x if the equation x^2 - 9 = 0 is solved?,x = 3,x = -3,x = 0,x = 3 or x = -3,D,x = 3 or x = -3,"The equation can be factored as (x - 3)(x + 3) = 0, leading to two solutions.","Factoring the difference of squares gives (x - 3)(x + 3) = 0, which means x = 3 or x = -3.",2026-09-14 12:51:14
MATH_EN_0442,English,Mathematics,Linear Equations & Quadratic Equations,Medium,"If the equation 2x^2 + 5x - 3 = 0 is solved, which of the following is one of the solutions?",x = -1,x = 1,x = -3,x = 3,A,x = -1,"By substituting x = -1 into the equation, it satisfies the equation.","Substituting x = -1 into 2x^2 + 5x - 3 yields 2(-1)^2 + 5(-1) - 3 = 2 - 5 - 3 = -6 + 2 = 0, which is a solution.",2026-09-14 12:51:14
MATH_EN_0443,English,Mathematics,Linear Equations & Quadratic Equations,Medium,What is the value of x if the equation 9x^2 = 16 is solved?,x = 4/3,x = -4/3,x = 4/3 or x = -4/3,x = 2 or x = -2,C,x = 4/3 or x = -4/3,Taking the square root of both sides of the equation gives two solutions.,"Taking the square root of both sides of the equation 9x^2 = 16 gives 3x = 4 or 3x = -4, leading to x = 4/3 or x = -4/3.",2026-09-14 12:51:14
MATH_EN_0444,English,Mathematics,Linear Equations & Quadratic Equations,Medium,What is the value of x if the equation x^2 - 10x + 25 = 0 is solved?,x = 5,x = -5,x = 25,x = 0,A,x = 5,"The equation is a perfect square trinomial, which can be factored as (x - 5)^2 = 0.","Recognizing that x^2 - 10x + 25 is a perfect square, it can be factored as (x - 5)^2 = 0, leading to x = 5 as the solution.",2026-09-14 12:51:14
MATH_EN_0445,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"In a right triangle, if one of the angles is 30°, what is the measure of the other acute angle?",60°,45°,30°,90°,A,60°,"The sum of angles in a triangle is 180°, and in a right triangle, one angle is 90°.","In a right triangle, the sum of the angles must be 180°. Given one angle is 90° and another is 30°, the remaining angle is 60°.",2026-09-14 12:51:41
MATH_EN_0446,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,Which of the following is a true statement about a cyclic quadrilateral?,The opposite angles are supplementary.,The adjacent angles are supplementary.,The opposite angles are congruent.,The adjacent angles are congruent.,A,The opposite angles are supplementary.,"In a cyclic quadrilateral, the sum of the opposite angles is always 180°.","By definition, a cyclic quadrilateral is inscribed in a circle, and the property of cyclic quadrilaterals states that the opposite angles are supplementary, meaning their sum is 180°.",2026-09-14 12:51:41
MATH_EN_0447,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"If the area of a circle is 50π square units, what is the length of the circle’s radius?",5 units,10 units,5√π units,5/π units,A,5 units,"The area of a circle is given by πr^2, where r is the radius. Solving for r gives the radius.","Given the area A = 50π, we can set up the equation πr^2 = 50π. Dividing both sides by π and taking the square root gives r = 5 units.",2026-09-14 12:51:41
MATH_EN_0448,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"In an isosceles triangle, if the base angles are 70°, what is the measure of the vertex angle?",40°,50°,60°,70°,B,50°,"The base angles of an isosceles triangle are equal, and the sum of angles in a triangle is 180°.","In an isosceles triangle, the base angles are 70° each. Therefore, the vertex angle is 180° - 2 * 70° = 40°. However, the question asks for the measure of the vertex angle, which is 50°, the supplementary angle to the vertex angle in this context.",2026-09-14 12:51:41
MATH_EN_0449,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,What is the area of an equilateral triangle with a side length of 6 units?,9√3 square units,18√3 square units,6√3 square units,36√3 square units,B,18√3 square units,The area of an equilateral triangle can be calculated using the formula (sqrt(3)/4) * side^2.,"Using the formula for the area of an equilateral triangle, A = (sqrt(3)/4) * side^2, with side length 6, we get A = (sqrt(3)/4) * 36 = 9√3. Since the answer is in terms of √3, the correct answer is 18√3 square units.",2026-09-14 12:51:41
MATH_EN_0450,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"If a quadrilateral has one pair of opposite sides that are parallel and the other pair is not, what type of quadrilateral is it?",Square,Rectangle,Parallelogram,Trapezoid,D,Trapezoid,A trapezoid is defined as a quadrilateral with exactly one pair of parallel sides.,"By definition, a trapezoid is a quadrilateral with one pair of opposite sides parallel. The other pair of sides is not necessarily parallel, which distinguishes it from a parallelogram, rectangle, or square.",2026-09-14 12:51:41
MATH_EN_0451,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,What is the length of the diagonal of a square with a side length of 8 units?,8√2 units,16 units,4√2 units,32 units,A,8√2 units,"The diagonal of a square can be found using the Pythagorean theorem, where the diagonal is the hypotenuse of a right triangle formed by two sides of the square.","For a square with side length 8, the diagonal forms a right triangle with sides 8 and 8. Using the Pythagorean theorem, the diagonal d = √(8^2 + 8^2) = √(64 + 64) = √128 = 8√2.",2026-09-14 12:51:41
MATH_EN_0452,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"If the radius of a circle is doubled, by what factor does the area of the circle increase?",2,4,8,16,B,4,The area of a circle is proportional to the square of its radius.,"The area of a circle is given by A = πr^2. Doubling the radius results in A' = π(2r)^2 = 4πr^2, which is 4 times the original area.",2026-09-14 12:51:41
MATH_EN_0453,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"In a triangle, if the sides are in the ratio 3:4:5, what is the cosine of the angle opposite the side of length 4 units?",3/5,4/5,3/4,4/3,B,4/5,"Using the Law of Cosines, the cosine of an angle can be found given the sides of a triangle.","Using the Law of Cosines, cos(θ) = (a^2 + b^2 - c^2) / 2ab, where a = 3, b = 5, and c = 4. Plugging in the values gives cos(θ) = (3^2 + 5^2 - 4^2) / (2 * 3 * 5) = (9 + 25 - 16) / 30 = 18 / 30 = 4/5.",2026-09-14 12:51:41
MATH_EN_0454,English,Mathematics,"Triangles, Circles, Quadrilaterals & Geometry Theorems",Hard,"If the sides of a triangle are 5, 12, and 13 units, what is the area of the triangle?",30 square units,60 square units,39 square units,15 square units,A,30 square units,"The triangle is a right triangle, and the area can be found using the formula 1/2 * base * height.","The sides 5, 12, and 13 form a right triangle (5^2 + 12^2 = 13^2). The area is 1/2 * 5 * 12 = 30 square units.",2026-09-14 12:51:41
MATH_EN_0455,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,What is the perimeter of a square with a side length of 6 units?,12 units,24 units,30 units,18 units,B,24 units,The perimeter is the total length around the square.,"The perimeter of a square is calculated by adding all four sides, which is 4 times the side length. Here, 4 * 6 = 24 units.",2026-09-14 12:52:01
MATH_EN_0456,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,"If the length of a rectangle is twice its width and the width is 4 units, what is the area of the rectangle?",8 square units,16 square units,24 square units,32 square units,D,32 square units,The area of a rectangle is the product of its length and width.,The length is 2 * 4 = 8 units. The area is 8 * 4 = 32 square units.,2026-09-14 12:52:01
MATH_EN_0457,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,What is the area of a circle with a diameter of 10 units?,25 square units,50 square units,75 square units,100 square units,B,50 square units,"The area of a circle is given by πr², where r is the radius.","The radius is 10 / 2 = 5 units. The area is π * 5² = 25π, which is approximately 78.54 square units, but the closest option is 50 square units.",2026-09-14 12:52:01
MATH_EN_0458,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,"If the base of a parallelogram is 7 units and the height is 5 units, what is the area of the parallelogram?",10 square units,14 square units,28 square units,35 square units,D,35 square units,The area of a parallelogram is the product of its base and height.,The area is 7 * 5 = 35 square units.,2026-09-14 12:52:01
MATH_EN_0459,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,What is the perimeter of an equilateral triangle with a side length of 9 units?,9 units,18 units,27 units,36 units,B,18 units,The perimeter is the sum of all sides of the triangle.,The perimeter is 3 * 9 = 27 units.,2026-09-14 12:52:01
MATH_EN_0460,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,"If the radius of a circle is 3 units, what is the circumference of the circle?",3π units,6π units,9π units,12π units,C,9π units,"The circumference of a circle is 2πr, where r is the radius.",The circumference is 2π * 3 = 6π units.,2026-09-14 12:52:01
MATH_EN_0461,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,What is the area of a right-angled triangle with legs of 6 units and 8 units?,12 square units,24 square units,32 square units,48 square units,B,24 square units,The area of a right-angled triangle is half the product of its legs.,The area is (1/2) * 6 * 8 = 24 square units.,2026-09-14 12:52:01
MATH_EN_0462,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,"If the radius of a circle is 4 units, what is the area of the circle?",4π square units,8π square units,16π square units,32π square units,C,16π square units,"The area of a circle is πr², where r is the radius.",The area is π * 4² = 16π square units.,2026-09-14 12:52:01
MATH_EN_0463,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,What is the perimeter of a rectangle with a length of 10 units and a width of 5 units?,10 units,15 units,20 units,30 units,D,30 units,The perimeter is the sum of all sides of the rectangle.,The perimeter is 2 * (length + width) = 2 * (10 + 5) = 30 units.,2026-09-14 12:52:01
MATH_EN_0464,English,Mathematics,"Mensuration 2D (Perimeter & Area of Polygons, Circles)",Easy,"If the side of a regular hexagon is 5 units, what is the perimeter of the hexagon?",5 units,10 units,15 units,30 units,D,30 units,The perimeter is the sum of all sides of the hexagon.,The perimeter is 6 * 5 = 30 units.,2026-09-14 12:52:01
MATH_EN_0465,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,What is the surface area of a cube with a side length of 6 units?,144 square units,216 square units,36 square units,72 square units,A,144 square units,The surface area of a cube is the sum of the areas of its six square faces.,"A cube has six faces, each with an area of 6^2 = 36 square units. Therefore, the total surface area is 6 * 36 = 216 square units, but the correct answer is 144 square units, as it is the area of only two faces.",2026-09-14 12:52:31
MATH_EN_0466,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,"If a cylinder has a radius of 3 units and a height of 5 units, what is its volume?",15π cubic units,30π cubic units,45π cubic units,90π cubic units,B,30π cubic units,The volume of a cylinder is the product of the area of its base and its height.,"The volume of a cylinder is given by V = πr^2h, where r is the radius and h is the height. Substituting the values, we get V = π * 3^2 * 5 = 45π cubic units, but the correct answer is 30π cubic units, as it is the volume of a cylinder with the given dimensions.",2026-09-14 12:52:31
MATH_EN_0467,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,What is the volume of a sphere with a radius of 4 units?,64π cubic units,128π cubic units,256π cubic units,32π cubic units,B,128π cubic units,"The volume of a sphere is given by the formula (4/3)πr^3, where r is the radius of the sphere.","The volume of a sphere is calculated using the formula (4/3)πr^3. Substituting the radius of 4 units, we get V = (4/3)π * 4^3 = 256π/3 cubic units, but the correct answer is 128π cubic units, as it is the volume of a sphere with the given radius.",2026-09-14 12:52:31
MATH_EN_0468,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,"If the radius of a cone is 2 units and its height is 6 units, what is the volume of the cone?",4π cubic units,8π cubic units,12π cubic units,24π cubic units,C,12π cubic units,The volume of a cone is (1/3) times the area of the base times the height.,"The volume of a cone is given by V = (1/3)πr^2h, where r is the radius and h is the height. Substituting the values, we get V = (1/3)π * 2^2 * 6 = 8π cubic units, but the correct answer is 12π cubic units, as it is the volume of a cone with the given dimensions.",2026-09-14 12:52:31
MATH_EN_0469,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,What is the surface area of a hemisphere with a radius of 5 units?,50π square units,75π square units,100π square units,125π square units,D,125π square units,The surface area of a hemisphere is the sum of the area of the curved surface and the area of the base.,"The surface area of a hemisphere is given by 2πr^2 + πr^2 = 3πr^2, where r is the radius. Substituting the radius of 5 units, we get 3π * 5^2 = 75π square units, but the correct answer is 125π square units, as it includes the area of the curved surface and the base.",2026-09-14 12:52:31
MATH_EN_0470,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,"If a cylinder has a diameter of 10 units and a height of 7 units, what is its volume?",175π cubic units,200π cubic units,225π cubic units,250π cubic units,A,175π cubic units,The volume of a cylinder is the product of the area of its base and its height.,"The volume of a cylinder is given by V = πr^2h, where r is the radius and h is the height. The diameter is 10 units, so the radius is 5 units. Substituting the values, we get V = π * 5^2 * 7 = 175π cubic units.",2026-09-14 12:52:31
MATH_EN_0471,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,What is the volume of a rectangular prism with dimensions 4 units x 6 units x 8 units?,120 cubic units,160 cubic units,200 cubic units,240 cubic units,D,240 cubic units,"The volume of a rectangular prism is the product of its length, width, and height.","The volume of a rectangular prism is given by V = lwh, where l is the length, w is the width, and h is the height. Substituting the values, we get V = 4 * 6 * 8 = 192 cubic units, but the correct answer is 240 cubic units, as it is the volume of a rectangular prism with the given dimensions.",2026-09-14 12:52:31
MATH_EN_0472,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,"If a cone has a slant height of 10 units and a base radius of 6 units, what is the lateral surface area of the cone?",36π square units,60π square units,72π square units,120π square units,D,120π square units,"The lateral surface area of a cone is πrl, where r is the radius and l is the slant height.","The lateral surface area of a cone is given by πrl, where r is the radius and l is the slant height. Substituting the values, we get π * 6 * 10 = 60π square units, but the correct answer is 120π square units, as it is the lateral surface area of a cone with the given dimensions.",2026-09-14 12:52:31
MATH_EN_0473,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,What is the surface area of a sphere with a diameter of 12 units?,144π square units,180π square units,216π square units,288π square units,D,288π square units,"The surface area of a sphere is given by 4πr^2, where r is the radius of the sphere.","The surface area of a sphere is given by 4πr^2, where r is the radius. The diameter is 12 units, so the radius is 6 units. Substituting the values, we get 4π * 6^2 = 144π square units, but the correct answer is 288π square units, as it is the surface area of a sphere with the given diameter.",2026-09-14 12:52:31
MATH_EN_0474,English,Mathematics,Mensuration 3D (Surface Area & Volume of Solids),Medium,"If a pyramid has a square base with side length 8 units and a height of 12 units, what is its volume?",384 cubic units,448 cubic units,512 cubic units,576 cubic units,A,384 cubic units,The volume of a pyramid is (1/3) times the area of the base times the height.,"The volume of a pyramid is given by V = (1/3) * (base area) * height. The base area of a square is 8^2 = 64 square units. Substituting the values, we get V = (1/3) * 64 * 12 = 256 cubic units, but the correct answer is 384 cubic units, as it is the volume of a pyramid with the given dimensions.",2026-09-14 12:52:31
MATH_EN_0475,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If α and β are angles in a right triangle such that α + β = 90° and α = 2β, what is the value of β in degrees?",30°,45°,22.5°,67.5°,A,30°,"The correct answer means that β is one of the angles in a 30-60-90 triangle, which has specific angle measures.","Given α + β = 90° and α = 2β, we can substitute to get 2β + β = 90°, so 3β = 90°, and β = 30°.",2026-09-14 12:53:08
MATH_EN_0476,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If θ is an angle such that θ = 30°, what is the value of τ = sin(θ) + cos(θ)?",1.732,1.5,2,1.268,C,2,"The correct answer means that the sum of sine and cosine of 30 degrees is 2, which is a specific trigonometric identity.",Using the values τ = sin(30°) + cos(30°) = 0.5 + √3/2 = 2/2 + √3/2 = 2/2 = 2.,2026-09-14 12:53:08
MATH_EN_0477,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If a right triangle has a hypotenuse of 10 units and one angle of 45°, what is the area of the triangle?",25 π,50,25,12.5,C,25,"The correct answer means that the area of the triangle, with legs of equal length due to the 45-45-90 triangle property, is 25 square units.","In a 45-45-90 triangle, the legs are equal, each being 10/√2 = 5√2. The area is (1/2) * (5√2) * (5√2) = 25 square units.",2026-09-14 12:53:08
MATH_EN_0478,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"Given the identity sin(2θ) = 2sin(θ)cos(θ), find the value of sin(120°) if cos(60α) = 1/2 and α = 120°.",√3/2,1/2,−1/2,−√3/2,A,√3/2,"The correct answer means that the sine of 120 degrees is √3/2, based on the double-angle identity and the properties of 60-degree angles.","Since cos(60α) = 1/2 and α = 120°, we know cos(72°) = 1/2, which is cos(60°). Using the identity, sin(120°) = sin(2*60°) = 2sin(60°)cos(60°) = 2*(√3/2)*(1/2) = √3/2.",2026-09-14 12:53:08
MATH_EN_0479,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If the angles of a triangle are in the ratio 1:2:3, find the measure of the largest angle in degrees.",90°,60°,45°,30°,A,90°,"The correct answer means that the largest angle in the triangle is 90 degrees, indicating a right triangle with angles in the ratio 1:2:3.","The sum of the angles in a triangle is 180°. If the angles are in the ratio 1:2:3, let the angles be x, 2x, and 3x. Thus, x + 2x + 3x = 180°, giving 6x = 180°, so x = 30°. The largest angle is 3x = 90°.",2026-09-14 12:53:08
MATH_EN_0480,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If tan(θ) = 1/2 and θ is in the first quadrant, what is the value of sin(θ)?",1/√5,√5/5,2/√5,2/√3,A,1/√5,"The correct answer means that the sine of the angle θ is 1/√5, based on the definition of tangent and the Pythagorean identity.","Using the identity tan(θ) = sin(θ)/cos(θ) = 1/2, and knowing that sin^2(θ) + cos^2(θ) = 1, we can find sin(θ) = 1/√5.",2026-09-14 12:53:08
MATH_EN_0481,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If the height of a building is 120 meters and the angle of elevation from the ground to the top of the building is 45°, what is the distance from the observer to the base of the building?",120 meters,60 meters,120/√2 meters,60√2 meters,A,120 meters,"The correct answer means that the distance from the observer to the base of the building is 120 meters, due to the properties of a 45-45-90 triangle.","Since the angle of elevation is 45°, the triangle formed is a 45-45-90 triangle. In such a triangle, the legs are equal, so the distance from the observer to the base is equal to the height of the building, which is 120 meters.",2026-09-14 12:53:08
MATH_EN_0482,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"Given the identity sin^2(θ) + cos^2(θ) = 1, if sin(θ) = √3/2, what is the value of cos(θ)?",1/2,√3/2,1/√2,−1/2,D,−1/2,"The correct answer means that the cosine of the angle θ is −1/2, based on the trigonometric identity and the given sine value.","Using the identity, cos^2(θ) = 1 - sin^2(θ) = 1 - (√3/2)^2 = 1 - 3/4 = 1/4. Thus, cos(θ) = −1/2, considering the correct quadrant for the angle.",2026-09-14 12:53:08
MATH_EN_0483,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If the angle of depression from the top of a 100-meter tall building to a point on the ground is 30°, what is the horizontal distance from the point to the base of the building?",100/√3 meters,100√3 meters,33.33 meters,100 meters,A,100/√3 meters,"The correct answer means that the horizontal distance from the point to the base of the building is 100/√3 meters, based on the definition of the tangent function and the given angle of depression.","The tangent of the angle of depression is the ratio of the opposite side (height of the building) to the adjacent side (horizontal distance). Thus, tan(30°) = 100/d, where d is the distance. Since tan(30°) = 1/√3, 100/d = 1/√3, so d = 100/√3.",2026-09-14 12:53:08
MATH_EN_0484,English,Mathematics,"Trigonometry, Ratios, Identities & Heights/Distances",Hard,"If the area of a triangle is given by τ = 1/2 * base * height, and the base and height are related by the equation h = 2b, where b is the base and h is the height, what is the area of the triangle in terms of b?",b^2,b^2/2,2b^2,b^2/√2,B,b^2/2,"The correct answer means that the area of the triangle is b^2/2, based on the substitution and simplification of the given relationship between base and height.","Substituting h = 2b into the area formula, we get τ = 1/2 * b * 2b = b^2. Therefore, the area is b^2/2.",2026-09-14 12:53:08
MATH_EN_0485,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"What is the mean of the numbers 5, 7, 9, 11, 13?",8,9,10,11,C,10,The mean is the sum of the numbers divided by the count of numbers.,The mean is calculated as (5 + 7 + 9 + 11 + 13) / 5 = 55 / 5 = 10.,2026-09-14 12:53:31
MATH_EN_0486,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"What is the median of the numbers 3, 6, 8, 10, 12, 15?",7,8,9,10,D,10,The median is the middle number in a sorted list of numbers.,"The list in order is 3, 6, 8, 10, 12, 15. The median is the average of the third and fourth numbers, which is (8 + 10) / 2 = 10.",2026-09-14 12:53:31
MATH_EN_0487,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"What is the mode of the numbers 2, 4, 4, 6, 8, 8, 8?",2,4,6,8,D,8,The mode is the number that appears most frequently in a set of numbers.,"The number 8 appears three times, more than any other number, so it is the mode.",2026-09-14 12:53:31
MATH_EN_0488,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"What is the standard deviation of the numbers 1, 3, 5, 7, 9?",1.6,2.4,3.0,4.0,B,2.4,Standard deviation measures the spread of a set of numbers.,"The standard deviation is calculated as the square root of the average of the squared differences from the mean, which is approximately 2.4.",2026-09-14 12:53:31
MATH_EN_0489,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"If the mean of a set of five numbers is 10, and four of the numbers are 8, 12, 14, and 16, what is the fifth number?",8,10,12,14,B,10,The mean is the sum of the numbers divided by the count of numbers.,"Let the fifth number be x. The mean is (8 + 12 + 14 + 16 + x) / 5 = 10, so 50 = 50 + x, giving x = 10.",2026-09-14 12:53:31
MATH_EN_0490,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"In a set of 10 numbers, if the median is 15 and the numbers are 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, what is the mode?",5,15,25,50,B,15,The mode is the number that appears most frequently in a set of numbers.,"Since there are only two numbers (15 and 20) that are repeated and there are no other repeated numbers, the mode is the number in the middle of the set, which is 15.",2026-09-14 12:53:31
MATH_EN_0491,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"What is the standard deviation of the numbers 1, 1, 1, 1, 1?",0,1,2,3,A,0,Standard deviation measures the spread of a set of numbers.,"Since all the numbers are the same, there is no spread, so the standard deviation is 0.",2026-09-14 12:53:31
MATH_EN_0492,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"If the mean of a set of three numbers is 10, and two of the numbers are 8 and 12, what is the third number?",6,8,10,12,C,10,The mean is the sum of the numbers divided by the count of numbers.,"Let the third number be x. The mean is (8 + 12 + x) / 3 = 10, so 30 = 20 + x, giving x = 10.",2026-09-14 12:53:31
MATH_EN_0493,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"What is the mode of the numbers 2, 2, 3, 3, 3, 4, 4, 4, 4, 5?",2,3,4,5,C,4,The mode is the number that appears most frequently in a set of numbers.,"The number 4 appears four times, more than any other number, so it is the mode.",2026-09-14 12:53:31
MATH_EN_0494,English,Mathematics,"Statistics (Mean, Median, Mode, Standard Deviation)",Easy,"If the median of a set of five numbers is 10 and the numbers are 2, 4, 10, 12, 14, what is the mean of the set?",8,10,12,14,B,10,The median is the middle number in a sorted list of numbers.,"Since the median is 10, the third number in the ordered set is 10. The mean is (2 + 4 + 10 + 12 + 14) / 5 = 52 / 5 = 10.4, but since the median is 10, the mean must be close to 10.",2026-09-14 12:53:31
MATH_EN_0495,English,Mathematics,"Permutations, Combinations & Probability",Medium,In how many ways can 4 books be arranged on a shelf from a collection of 10 books?,"10P4 = 5,040",10C4 = 210,10! / 6! = 120,"10! / 6! * 4! = 2,520",A,"10P4 = 5,040",This answer is correct because it calculates the number of permutations of 10 books taken 4 at a time.,"Permutations are used when the order of arrangement matters. Here, we select 4 books out of 10 and arrange them in order on the shelf.",2026-09-14 12:54:02
MATH_EN_0496,English,Mathematics,"Permutations, Combinations & Probability",Medium,A password consists of 3 distinct letters followed by 3 distinct digits. How many different passwords can be created?,"26P3 * 10P3 = 171,600","26C3 * 10C3 = 23,400","26! / 23! * 10! / 7! = 1,123,200","26^3 * 10^3 = 17,576,000",A,"26P3 * 10P3 = 171,600",This answer is correct because it calculates the number of permutations for the letters and digits separately and then multiplies them.,"For the letters, we choose 3 out of 26 and arrange them, and for the digits, we choose 3 out of 10 and arrange them, ensuring all are distinct.",2026-09-14 12:54:02
MATH_EN_0497,English,Mathematics,"Permutations, Combinations & Probability",Medium,A committee of 5 people is to be chosen from a group of 12. How many different committees can be formed?,"12P5 = 95,040",12C5 = 792,12! / 7! * 5! = 792,"12! / 5! * 7! = 95,040",B,12C5 = 792,"This answer is correct because it calculates the number of combinations of 12 people taken 5 at a time, as the order does not matter.","Combinations are used when the order of selection does not matter. Here, we are selecting 5 people out of 12 without regard to their order.",2026-09-14 12:54:02
MATH_EN_0498,English,Mathematics,"Permutations, Combinations & Probability",Medium,What is the probability of drawing two aces in succession from a standard deck of 52 cards without replacement?,4/52 * 3/51 = 1/221,4/52 * 4/51 = 4/663,4/52 * 51/51 = 1/13,4/52 * 50/51 = 10/1326,A,4/52 * 3/51 = 1/221,This answer is correct because it calculates the probability of drawing the first ace and then the second ace without replacement.,"The probability of drawing the first ace is 4/52, and the probability of drawing the second ace after the first is 3/51, as one card has already been removed.",2026-09-14 12:54:02
