id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
GK_EN_0473,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which mountain range runs along the western border of India?,Karakoram,Himadri,Aravalli,Western Ghats,D,Western Ghats,"The Western Ghats are a mountain range that runs along the western coast of India, forming a natural barrier between the coastal plains and the Deccan Plateau.",The Western Ghats are not only a significant geographical feature but also a biodiversity hotspot and are home to various endemic species of plants and animals.,2026-09-14 11:27:02
GK_EN_0474,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is not a major river in India?,Tapti,Narmada,Krishna,Indus,D,Indus,"The Indus is not a river in India, although it originates in the Trans-Himalayas and flows through Pakistan.","The Indus River is the national river of Pakistan, originating in Tibet and flowing through the western part of the country before reaching the Arabian Sea.",2026-09-14 11:27:02
GK_EN_0475,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following climate zones is NOT found in India?,Tropical Rainforest,Desert,Tropical Monsoon,Tropical Savanna,A,Tropical Rainforest,"India does not have a true tropical rainforest climate, which is typically found in specific equatorial regions like parts of South America and Africa.","India's climate is predominantly tropical, with variations such as monsoon and desert climates, but it lacks the continuous, heavy rainfall typical of a tropical rainforest climate.",2026-09-14 11:27:02
GK_EN_0476,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is not a tributary of the Ganges?,Yamuna,Son,Narmada,Kosi,C,Narmada,The Narmada is not a tributary of the Ganges; it flows to the Bay of Bengal through the state of Odisha.,"The Narmada River forms a part of the Western Ghats and flows westward towards the Arabian Sea, while the Ganges flows eastward through the Gangetic plains.",2026-09-14 11:27:02
GK_EN_0477,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is a major mountain range in the northern part of India?,Aravalli,Western Ghats,Eastern Ghats,Himalayas,D,Himalayas,"The Himalayas are the highest and most prominent mountain range in northern India, forming the northern border with Tibet and Nepal.","The Himalayas are a key geographical feature of northern India, providing a natural barrier and contributing to the country's climate and biodiversity.",2026-09-14 11:27:02
GK_EN_0478,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is a major desert in India?,Thar Desert,Kalahari Desert,Namib Desert,Sahara Desert,A,Thar Desert,"The Thar Desert, also known as the Great Indian Desert, is a large arid region covering parts of western India.","The Thar Desert is the largest desert in India, covering an area of about 200,000 square kilometers, primarily in the states of Rajasthan and parts of Gujarat.",2026-09-14 11:27:02
GK_EN_0479,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is a major plateau in India?,Deccan Plateau,Gondwana Plateau,Malwa Plateau,Aravalli Plateau,A,Deccan Plateau,"The Deccan Plateau is a large elevated region in southern India, covering most of the states of Maharashtra, Karnataka, Telangana, and parts of Tamil Nadu and Andhra Pradesh.","The Deccan Plateau is known for its rich agriculture, mineral resources, and historical significance, including ancient rock paintings and temples.",2026-09-14 11:27:02
GK_EN_0480,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is a major river flowing through the Northeastern region of India?,Kaveri,Brahmaputra,Godavari,Narmada,B,Brahmaputra,"The Brahmaputra River flows through the northeastern states of India, including Assam, and is a significant waterway in the region.","The Brahmaputra is one of the major rivers in the northeastern states of India, playing a crucial role in agriculture, transportation, and the region's economy.",2026-09-14 11:27:02
GK_EN_0481,English,General Knowledge,World Geography & Solar System,Medium,Which of the following planets is known for having the most moons in our solar system?,Mercury,Mars,Jupiter,Saturn,C,Jupiter,"Jupiter has the most known moons, currently over 79.","Jupiter has a large number of moons due to its strong gravitational pull, which attracts objects in its vicinity.",2026-09-14 11:27:21
GK_EN_0482,English,General Knowledge,World Geography & Solar System,Medium,The only planet in the solar system known to have rings is?,Mercury,Venus,Jupiter,Saturn,D,Saturn,Saturn is famous for its spectacular ring system.,"Saturn's rings are composed mainly of ice particles with a smaller amount of rocky debris and dust, making them highly visible and a major feature of the planet.",2026-09-14 11:27:21
GK_EN_0483,English,General Knowledge,World Geography & Solar System,Medium,Which planet is known as the 'Red Planet'?,Mars,Venus,Mercury,Jupiter,A,Mars,Mars is named for its reddish appearance due to iron oxide on its surface.,"The reddish appearance of Mars is due to the widespread iron oxide, commonly known as rust, on its surface, giving it a distinctive appearance.",2026-09-14 11:27:21
GK_EN_0484,English,General Knowledge,World Geography & Solar System,Medium,Which planet is known to have a significant magnetic field?,Mercury,Mars,Jupiter,Saturn,C,Jupiter,Jupiter has one of the strongest magnetic fields in the solar system.,"Jupiter's magnetic field is much stronger than Earth's and is caused by the movement of its metallic hydrogen interior, which generates an intense magnetic field.",2026-09-14 11:27:21
GK_EN_0485,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the largest planet in our solar system?,Mercury,Venus,Jupiter,Saturn,C,Jupiter,Jupiter is the largest planet in the solar system.,"Jupiter is the largest planet in the solar system, with a diameter of about 143,000 kilometers, and has a significant mass and volume.",2026-09-14 11:27:21
GK_EN_0486,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is a dwarf planet in our solar system?,Pluto,Mars,Jupiter,Saturn,A,Pluto,Pluto was reclassified as a dwarf planet in 2006.,"Pluto was reclassified as a dwarf planet in 2006 by the International Astronomical Union, following the discovery of other similar objects in the Kuiper Belt.",2026-09-14 11:27:21
GK_EN_0487,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the largest moon in the solar system?,Moon,Europa,Titan,Ganymede,D,Ganymede,Ganymede is the largest moon in the solar system.,"Ganymede, a moon of Jupiter, is larger than the planet Mercury, making it the largest moon in the solar system and one of the few known bodies with its own magnetic field.",2026-09-14 11:27:21
GK_EN_0488,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following constitutional amendments introduced the Directive Principles of State Policy into the Constitution of India?,44th Amendment,42nd Amendment,43rd Amendment,45th Amendment,B,42nd Amendment,"The 42nd Amendment added the Directive Principles of State Policy in the Constitution, making them an integral part of the Fundamental Rights.","The 42nd Amendment, passed in 1976, introduced the Directive Principles of State Policy, which are intended to guide the government in its policies and actions, though they are not enforceable in the courts.",2026-09-14 11:27:45
GK_EN_0489,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which article of the Indian Constitution provides for the establishment of a National Human Rights Commission?,213,215,217,219,B,215,Article 215 of the Constitution establishes the National Human Rights Commission to protect and promote human rights.,Article 215 mandates the establishment of a National Human Rights Commission with the aim of ensuring the protection of human rights and redressal of grievances of the people.,2026-09-14 11:27:45
GK_EN_0490,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is a feature of the Indian Constitution that ensures the basic structure of the Constitution cannot be altered by any law?,Judicial Review,Basic Structure Doctrine,Emergency Provisions,Fundamental Rights,B,Basic Structure Doctrine,The Basic Structure Doctrine refers to the concept that the Constitution has certain basic features that cannot be changed or destroyed by any legislation or amendment.,"The Basic Structure Doctrine, recognized by the judiciary, safeguards the fundamental aspects of the Constitution such as its democratic character, federal structure, rule of law, and parliamentary system.",2026-09-14 11:27:45
GK_EN_0491,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is a Concurrent List item under the Seventh Schedule of the Indian Constitution?,Banking,Marriage,Defence,Foreign Affairs,A,Banking,"Banking is an item listed in the Concurrent List, which means both the Union and the States have the power to legislate on this subject.","The Concurrent List includes subjects like banking, which can be regulated by both the Union and State governments, allowing for a cooperative federal approach.",2026-09-14 11:27:45
GK_EN_0492,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which article of the Indian Constitution provides for the reservation of seats in the Lok Sabha for candidates belonging to Scheduled Castes and Scheduled Tribes?,334,330,332,331,D,331,Article 331 of the Constitution guarantees reservations in the Lok Sabha for candidates from Scheduled Castes and Scheduled Tribes.,"Article 331 mandates the reservation of seats for SC/ST candidates in the Lok Sabha, ensuring representation and empowerment of these marginalized communities.",2026-09-14 11:27:45
GK_EN_0493,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,"Which of the following is the highest court in the State of Jammu and Kashmir, and equivalent to the High Court in other states?",Jammu and Kashmir High Court,Jammu and Kashmir Supreme Court,Jammu and Kashmir Judicial Commission,Jammu and Kashmir Judicial Board,A,Jammu and Kashmir High Court,"The Jammu and Kashmir High Court is the highest judicial body in the state, functioning as the equivalent of the High Courts in other states of India.","Unlike other states, Jammu and Kashmir has a High Court, which serves as the apex judicial body, providing justice and legal oversight at the state level.",2026-09-14 11:27:45
GK_EN_0494,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a power of the State Legislature under the Indian Constitution?,Passing money bills,Amending the Constitution,Passing laws on State subjects,Regulating the procedure of its House,B,Amending the Constitution,"State Legislatures do not have the power to amend the Constitution, which is a federal power.","While State Legislatures can pass laws on State subjects and regulate their own legislative procedures, amending the Constitution is a federal power reserved for the Parliament.",2026-09-14 11:27:45
GK_EN_0495,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,"Which of the following is the correct order of precedence of the President, the Prime Minister, and the Chief Justice of India in the Indian Constitution?","Prime Minister, Chief Justice of India, President","Prime Minister, President, Chief Justice of India","Chief Justice of India, Prime Minister, President","President, Prime Minister, Chief Justice of India",C,"Chief Justice of India, Prime Minister, President","The Chief Justice of India has the highest precedence, followed by the Prime Minister, and then the President.","The Constitution specifies the order of precedence, with the Chief Justice of India leading, followed by the Prime Minister, and then the President, reflecting their respective roles and functions.",2026-09-14 11:27:45
GK_EN_0496,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a component of the Union List in the Seventh Schedule of the Indian Constitution?,Defence,Foreign Affairs,Railways,Electricity,D,Electricity,"Electricity is not an exclusive Union List item, as it is shared with the State List.","The Union List includes subjects like defence and foreign affairs, which are exclusively under the domain of the Union Government. Electricity, however, is a shared subject, found in both the Union and State Lists.",2026-09-14 11:27:45
GK_EN_0497,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a characteristic of the Lok Sabha as per the Indian Constitution?,Elected by the people of India,Has a fixed term of 5 years,Cannot be dissolved by the President,Can be dissolved by the President,C,Cannot be dissolved by the President,"The Lok Sabha can be dissolved by the President, although it is a rare and exceptional circumstance.","While the Lok Sabha is elected by the people and has a fixed term of 5 years, it can be dissolved by the President in certain extraordinary situations, such as a no-confidence motion or if the government loses its majority.",2026-09-14 11:27:45
GK_EN_0498,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a primary objective of the Reserve Bank of India (RBI)?,Regulating the stock market,Controlling inflation and monetary stability,Issuing news bulletins,Managing the country’s foreign policy,B,Controlling inflation and monetary stability,Controlling inflation and maintaining monetary stability are key objectives of the Reserve Bank of India.,"The Reserve Bank of India is the central bank of India and its main objective is to control inflation and maintain monetary stability, which are crucial for the overall economic health of the country.",2026-09-14 11:28:12
GK_EN_0499,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a characteristic of the Union List in the Indian Constitution?,It includes subjects of local importance only,It is shared between the Union and State governments,It includes subjects of national importance only,It is only for the State Governments,C,It includes subjects of national importance only,The Union List includes subjects of national importance that are the responsibility of the Union Government.,"The Union List, as per the Indian Constitution, includes subjects that are of national importance and are exclusively managed by the Union Government, ensuring uniformity and central control over these matters.",2026-09-14 11:28:12
GK_EN_0500,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following Five Year Plans in India focused on the Green Revolution to boost agricultural productivity?,First Five Year Plan (1951-1956),Third Five Year Plan (1966-1970),Fourth Five Year Plan (1970-1974),Second Five Year Plan (1956-1961),B,Third Five Year Plan (1966-1970),The Third Five Year Plan emphasized the Green Revolution to increase agricultural production.,"The Third Five Year Plan, initiated in 1966, focused on the Green Revolution, which aimed to boost agricultural productivity through the use of high-yielding varieties of seeds, fertilizers, and irrigation, leading to significant improvements in food grain production.",2026-09-14 11:28:12
GK_EN_0501,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a characteristic of the Public Sector Undertakings (PSUs) in India?,They are fully owned by private entities,They are owned and controlled by the government,They are established by the Reserve Bank of India,They are only involved in the service sector,B,They are owned and controlled by the government,PSUs are enterprises that are owned and controlled by the government to serve public interest.,"Public Sector Undertakings (PSUs) in India are enterprises that are owned and controlled by the government, established to cater to the needs of the public and to play a significant role in the economy by providing essential goods and services.",2026-09-14 11:28:12
GK_EN_0502,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a feature of the National Financial Service (NFS) in India?,It is a private banking institution,It provides financial services to the rural and unbanked population,It is a branch of the Reserve Bank of India,It is a government welfare scheme,B,It provides financial services to the rural and unbanked population,The National Financial Service (NFS) aims to provide financial services to the rural and unbanked population of India.,"The National Financial Service (NFS) is a scheme designed to promote financial inclusion by extending banking services to the rural and underbanked sections of the population, thereby improving access to formal financial services.",2026-09-14 11:28:12
GK_EN_0503,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following Five Year Plans in India marked the beginning of the Special Economic Zones (SEZs) in India?,Sixth Five Year Plan (1980-1985),Seventh Five Year Plan (1985-1990),Eighth Five Year Plan (1992-1997),Tenth Five Year Plan (2002-2007),B,Seventh Five Year Plan (1985-1990),The Seventh Five Year Plan initiated the concept of Special Economic Zones in India.,"The Seventh Five Year Plan, initiated in 1985, introduced the concept of Special Economic Zones (SEZs) to promote foreign direct investment and export-oriented industries, thereby contributing to economic growth and industrial development.",2026-09-14 11:28:12
GK_EN_0504,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a characteristic of the National Bank for Agriculture and Rural Development (NABARD) in India?,It is a private bank,It provides financial services to urban areas,It is a development bank for rural and agricultural sectors,It is responsible for regulating banks,C,It is a development bank for rural and agricultural sectors,NABARD is a specialized bank that supports rural and agricultural development through financial services.,"The National Bank for Agriculture and Rural Development (NABARD) is a specialized development bank that focuses on providing financial services to the rural and agricultural sectors, playing a crucial role in India’s rural economy.",2026-09-14 11:28:12
GK_EN_0505,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a characteristic of the Public Distribution System (PDS) in India?,It is a scheme to provide free education,It is a welfare scheme to provide essential commodities at subsidized prices,It is a nationalized health insurance program,It is a program to provide free electricity,B,It is a welfare scheme to provide essential commodities at subsidized prices,The Public Distribution System (PDS) is a welfare scheme that provides essential commodities at subsidized prices to the poor and underprivileged sections of society.,"The Public Distribution System (PDS) is a welfare scheme that aims to ensure the availability of essential commodities at subsidized prices to the economically weaker sections of society, contributing to food security and poverty alleviation.",2026-09-14 11:28:12
GK_EN_0506,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a characteristic of the National Investment and Infrastructure Fund (NIIF) in India?,It is a fund for providing loans to individuals,It is a fund for promoting infrastructure development,It is a fund for promoting export of Indian goods,It is a fund for subsidizing agriculture,B,It is a fund for promoting infrastructure development,The National Investment and Infrastructure Fund (NIIF) is a fund aimed at promoting infrastructure development in India.,"The National Investment and Infrastructure Fund (NIIF) was established to provide strategic investments in infrastructure projects, thereby promoting the growth and development of infrastructure sectors in India.",2026-09-14 11:28:12
GK_EN_0507,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is a characteristic of the Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA) in India?,It is a scheme to provide free healthcare,It is a scheme to provide employment guarantee to rural households,It is a scheme to provide free education to children,It is a scheme to provide free water supply,B,It is a scheme to provide employment guarantee to rural households,MGNREGA is a scheme that guarantees 100 days of guaranteed wage employment in a financial year to adult members of any rural household.,"The Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA) is a scheme that ensures 100 days of guaranteed wage employment in a financial year to adult members of any rural household, providing them with a basic income and employment security.",2026-09-14 11:28:12
GK_EN_0508,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,Which of the following is an example of a traditional Indian dance form known for its intricate footwork and spins?,Kathak,Bharatanatyam,Kuchipudi,Odissi,A,Kathak,"Kathak is recognized for its fast footwork and spins, making it distinct among Indian classical dance forms.","Kathak is one of the eight major Indian classical dance traditions and is characterized by its storytelling through dance, intricate foot movements, and spins. It has a strong connection to North Indian culture and is often performed with fast-paced footwork and dramatic expressions.",2026-09-14 11:28:37
GK_EN_0509,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,Which of the following is a traditional Indian art form that involves painting on cloth with natural dyes?,Pattachitra,Mysore Painting,Madhubani Painting,Pichwai Painting,C,Madhubani Painting,"Madhubani Painting is a folk art known for its intricate details and the use of natural dyes, often depicting themes from Hindu mythology.","Madhubani Painting, originating from the Mithila region of India, is renowned for its use of natural dyes and intricate line drawings. The art form typically features themes from Hindu mythology and often depicts scenes of daily life, nature, and folk tales.",2026-09-14 11:28:37
GK_EN_0510,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,"Which of the following is a dance drama form from Kerala, India, that combines dance, song, and recitation?",Bharatanatyam,Koodiyattam,Mohiniyattam,Kathakali,D,Kathakali,"Kathakali is a highly stylized dance-drama form known for its elaborate makeup and costumes, which symbolize characters and emotions.","Kathakali is a traditional dance-drama form of Kerala, India, characterized by its elaborate makeup, colorful costumes, and expressive hand gestures. It often depicts stories from Hindu epics and is known for its intricate storytelling and dramatic performances.",2026-09-14 11:28:37
GK_EN_0511,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,"Which of the following is a traditional Indian dance form that is performed in a circular formation, often accompanied by a musical instrument called the dhol?",Dandiya Raas,Garba,Chhau,Thang-ta,B,Garba,"Garba is a folk dance performed during the nine nights of Navratri, symbolizing devotion to the goddess Durga.","Garba is a traditional folk dance performed in circular formations, particularly during the Navratri festival. It involves rhythmic clapping and dancing to the beats of the dhol and other traditional musical instruments, symbolizing devotion and celebration.",2026-09-14 11:28:37
GK_EN_0512,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,Which of the following is a traditional Indian dance form that is performed on a raised platform with the dancers wearing heavy headgear and masks?,Manipuri,Kathak,Kuchipudi,Kathakali,D,Kathakali,"Kathakali is known for its large headgear and masks, which represent various characters and emotions in the dance-drama.","Kathakali is a traditional dance-drama form from Kerala, India, known for its elaborate makeup, heavy headgear, and masks. These elements help to represent characters and their emotions in the performances, making it a visually striking and unique form of dance.",2026-09-14 11:28:37
GK_EN_0513,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,Which of the following is a traditional Indian dance form that focuses on the expression of emotions through facial expressions and hand gestures?,Odissi,Kathak,Bharatanatyam,Mohiniyattam,C,Bharatanatyam,"Bharatanatyam is recognized for its emphasis on abhinaya, or the expression of emotions through facial expressions and hand gestures.","Bharatanatyam is a classical Indian dance form known for its emphasis on abhinaya, which involves the use of facial expressions, hand gestures, and body movements to convey emotions and tell stories. It is one of the oldest and most revered forms of Indian classical dance.",2026-09-14 11:28:37
GK_EN_0514,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,"Which of the following is a traditional Indian dance form that is performed by women, often in a temple or during religious festivals?",Odissi,Kathak,Manipuri,Kuchipudi,A,Odissi,"Odissi is a classical dance form performed primarily by women, often in temples or during religious festivals, and known for its graceful and intricate movements.","Odissi is a classical Indian dance form that is predominantly performed by women. It is known for its grace, fluidity, and intricate movements, and is often associated with temple dances and religious festivals in eastern India.",2026-09-14 11:28:37
GK_EN_0515,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,"Which of the following is a traditional Indian dance form that is known for its swift, circular movements and fast footwork, often performed in pairs?",Bharatanatyam,Kuchipudi,Kathak,Manipuri,C,Kathak,"Kathak is known for its swift and circular movements, often performed in pairs, and is characterized by its fast footwork and spins.","Kathak is a classical Indian dance form characterized by its swift, circular movements, fast footwork, and spins. It is known for its dynamic nature and is often performed in pairs, showcasing the dancers' technical skills and expressive abilities.",2026-09-14 11:28:37
GK_EN_0516,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,"Which of the following is a traditional Indian dance form that is performed in temples and is known for its fluid and gentle movements, often accompanied by singing and music from a single instrument called the ektara?",Bharatanatyam,Kuchipudi,Odissi,Sattriya,D,Sattriya,"Sattriya is a classical Indian dance form from Assam, known for its fluid and gentle movements and its musical accompaniment with the ektara.","Sattriya is a classical dance form from the state of Assam, India, known for its gentle and fluid movements. It is often performed in temples and is accompanied by traditional musical instruments, with the ektara being a prominent feature of the music.",2026-09-14 11:28:37
GK_EN_0517,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,Which of the following is a traditional Indian dance form that is characterized by its complex footwork and is often performed on festive occasions?,Kuchipudi,Bharatanatyam,Kathak,Odissi,C,Kathak,"Kathak is known for its complex footwork and is often performed during festive occasions, showcasing the dancer's technical skills.","Kathak is a classical Indian dance form characterized by its complex footwork, vibrant energy, and performance during festive occasions. It is known for its storytelling through dance and the intricate footwork that is a hallmark of this dance form.",2026-09-14 11:28:37
GK_EN_0518,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Who is credited with the development of the theory of relativity, which revolutionized the understanding of space, time, and gravity?",Isaac Newton,Albert Einstein,Niels Bohr,Max Planck,B,Albert Einstein,"Albert Einstein developed the theory of relativity, fundamentally altering our understanding of physics.","Albert Einstein is renowned for his contributions to physics, particularly his theories of special and general relativity. His work has had profound implications for our understanding of the universe, including phenomena such as time dilation and the equivalence of mass and energy (E=mc²).",2026-09-14 11:29:00
GK_EN_0519,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which scientist formulated the laws of motion and universal gravitation, and is often referred to as the 'father of modern physics'?",Galileo Galilei,Isaac Newton,Nikola Tesla,Edison,B,Isaac Newton,Isaac Newton's laws of motion and universal gravitation laid the foundation for classical mechanics.,"Isaac Newton's formulation of the three laws of motion and the law of universal gravitation provided the framework for classical mechanics, influencing the scientific community for centuries. His work in optics and mathematics also contributed significantly to the field of physics.",2026-09-14 11:29:00
GK_EN_0520,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Who is the discoverer of the structure of DNA, a discovery that led to a deeper understanding of genetics and molecular biology?",James Watson and Francis Crick,Louis Pasteur,Alexander Fleming,Robert Koch,A,James Watson and Francis Crick,The discovery of the double helix structure of DNA by James Watson and Francis Crick revolutionized genetic research.,"James Watson and Francis Crick's 1953 paper describing the double helix structure of DNA provided a foundational understanding of genetic information storage and transmission, leading to numerous advancements in biotechnology and medicine.",2026-09-14 11:29:00
GK_EN_0521,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which invention, credited to Thomas Edison, was a major milestone in the development of electrical lighting and had a profound impact on urban life in the late 19th and early 20th centuries?",Electric car,Electric fan,Incandescent light bulb,Electric oven,C,Incandescent light bulb,Thomas Edison's incandescent light bulb introduced a reliable and practical form of artificial lighting.,"Thomas Edison's incandescent light bulb, patented in 1880, provided a practical and reliable source of artificial light, significantly impacting daily life and enabling more productive use of nighttime hours.",2026-09-14 11:29:00
GK_EN_0522,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which pioneering computer scientist is known for inventing the first practical general-purpose electronic computer, the ENIAC, and is often referred to as one of the 'fathers of computer science'?",Ada Lovelace,Alan Turing,John von Neumann,Grace Hopper,C,John von Neumann,John von Neumann played a crucial role in the development of early computers and their architecture.,"John von Neumann was instrumental in the design and development of the ENIAC, the first fully electronic general-purpose computer. He also contributed to the development of the stored-program computer architecture, which remains the basis for most modern computers.",2026-09-14 11:29:00
GK_EN_0523,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which scientist, known for his contributions to the theory of evolution by natural selection, published the seminal work 'On the Origin of Species' in 1859?",Charles Darwin,Gregor Mendel,Louis Pasteur,James Clerk Maxwell,A,Charles Darwin,Charles Darwin's theory of evolution by natural selection fundamentally changed the understanding of life's diversity and development.,"Charles Darwin's 'On the Origin of Species' introduced the concept of natural selection, providing a scientific explanation for the diversity of life on Earth. His theory has had a profound impact on biology and continues to be a cornerstone of modern evolutionary theory.",2026-09-14 11:29:00
GK_EN_0524,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which ancient Greek philosopher is credited with the discovery of the heliocentric model of the solar system, which posits that the Earth and other planets revolve around the Sun?",Aristotle,Ptolemy,Copernicus,Galileo,C,Copernicus,"Nicolaus Copernicus proposed the heliocentric model, challenging the prevailing geocentric view of the universe.","Nicolaus Copernicus introduced the heliocentric model in his work 'De revolutionibus orbium coelestium,' published in 1543. This model, which places the Sun at the center of the solar system, challenged the geocentric views of the time and laid the groundwork for modern astronomy.",2026-09-14 11:29:00
GK_EN_0525,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which scientist is known for formulating the laws of thermodynamics, which describe the relationships between heat, work, and energy?",Maxwell,Planck,Joule,Lavoisier,C,Joule,James Joule's work on thermodynamics provided fundamental laws that describe the conservation and transformation of energy.,"James Joule's experiments and theories on heat and energy led to the formulation of the first and second laws of thermodynamics. His work established the relationship between heat and mechanical energy, contributing significantly to the understanding of energy conservation and transformation.",2026-09-14 11:29:00
GK_EN_0526,English,General Knowledge,"Important Inventions, Discoveries & Science Pioneers",Hard,"Which Italian inventor and engineer developed the first practical steam-powered locomotive, leading to the dawn of the railway age?",James Watt,Richard Trevithick,George Stephenson,Isambard Kingdom Brunel,B,Richard Trevithick,"Richard Trevithick's steam locomotive was the first to be used in a public passenger service, marking a significant technological advancement.","Richard Trevithick's 1804 design of the first practical steam locomotive, the 'Puffing Devil,' was the first to operate in a public passenger service, demonstrating the potential of steam power in transportation and marking the beginning of the railway age.",2026-09-14 11:29:00
GK_EN_0527,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,"Which international organization focuses on global health and works to promote health, prevent diseases, and provide medical care around the world?",A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) World Health Organization (WHO),D,D) World Health Organization (WHO),The WHO is dedicated to international public health and disease prevention.,The World Health Organization (WHO) is responsible for setting global health standards and guidelines and coordinating international responses to public health emergencies.,2026-09-14 11:29:24
GK_EN_0528,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,Which of the following organizations is primarily responsible for maintaining international peace and security?,A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) World Health Organization (WHO),A,A) United Nations (UN),"The UN includes the Security Council, which is responsible for maintaining international peace and security.","The United Nations (UN) is a global organization founded to promote international peace, security, and cooperation. It includes the Security Council, which is specifically tasked with maintaining international peace and security.",2026-09-14 11:29:24
GK_EN_0529,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,Which organization provides financial assistance and advice to developing countries to help them achieve sustainable economic growth?,A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) World Health Organization (WHO),C,C) International Monetary Fund (IMF),The IMF offers loans and financial support to countries to stabilize their economies.,The International Monetary Fund (IMF) provides financial assistance and policy advice to help countries with economic problems and promote global economic stability.,2026-09-14 11:29:24
GK_EN_0530,English,General Knowledge,"International Organizations (UN, WHO, WTO, IMF)",Easy,"Which organization is responsible for regulating international trade and ensuring that trade flows as smoothly, predictably, and freely as possible?",A) United Nations (UN),B) World Trade Organization (WTO),C) International Monetary Fund (IMF),D) World Health Organization (WHO),B,B) World Trade Organization (WTO),The WTO sets rules for global trade and resolves disputes between member countries.,The World Trade Organization (WTO) is responsible for regulating international trade and resolving disputes between countries to ensure fair and free trade.,2026-09-14 11:29:24
